Province,DateTime,Wind,Temp
BKK,2020-08-07 10:00 Local,195° @ 3,27.8
BKK,2020-08-07 13:00 Local,255° @ 9,28.6
BKK,2020-08-07 16:00 Local,220° @ 9,30
BKK,2020-08-07 19:00 Local,185° @ 7,28.5
BKK,2020-08-07 22:00 Local,165° @ 7,28.2
BKK,2020-08-08 01:00 Local,185° @ 5,27.9
BKK,2020-08-08 04:00 Local,235° @ 3,27.5
BKK,2020-08-08 07:00 Local,285° @ 5,27.2
BKK,2020-08-08 10:00 Local,255° @ 10,30.4
BKK,2020-08-08 13:00 Local,205° @ 12,31.6
BKK,2020-08-08 16:00 Local,205° @ 21,31.3
BKK,2020-08-08 19:00 Local,205° @ 14,29.1
BKK,2020-08-08 22:00 Local,210° @ 17,29.1
BKK,2020-08-09 01:00 Local,200° @ 14,28.6
BKK,2020-08-09 04:00 Local,200° @ 10,28.1
BKK,2020-08-09 07:00 Local,210° @ 10,27.8
BKK,2020-08-09 10:00 Local,225° @ 11,28.3
BKK,2020-08-09 13:00 Local,210° @ 15,31.6
BKK,2020-08-09 16:00 Local,200° @ 18,30.8
BKK,2020-08-09 19:00 Local,205° @ 16,29.6
BKK,2020-08-09 22:00 Local,220° @ 16,28.8
BKK,2020-08-10 01:00 Local,225° @ 14,28.8
BKK,2020-08-10 04:00 Local,245° @ 14,28.3
BKK,2020-08-10 07:00 Local,195° @ 15,27.9
BKK,2020-08-10 10:00 Local,235° @ 16,30
BKK,2020-08-10 13:00 Local,235° @ 16,31.6
BKK,2020-08-10 16:00 Local,225° @ 22,31.7
BKK,2020-08-10 19:00 Local,225° @ 18,29.9
BKK,2020-08-10 22:00 Local,265° @ 20,28.8
BKK,2020-08-11 01:00 Local,250° @ 13,28.3
BKK,2020-08-11 04:00 Local,255° @ 14,28
BKK,2020-08-11 07:00 Local,215° @ 12,28.4
BKK,2020-08-11 10:00 Local,235° @ 17,30
BKK,2020-08-11 13:00 Local,205° @ 14,31.2
BKK,2020-08-11 16:00 Local,230° @ 14,30.5
BKK,2020-08-11 19:00 Local,190° @ 10,29.3
BKK,2020-08-11 22:00 Local,225° @ 10,29.1
BKK,2020-08-12 01:00 Local,240° @ 10,28.6
BKK,2020-08-12 04:00 Local,250° @ 12,28.1
BKK,2020-08-12 07:00 Local,225° @ 10,28.3
BKK,2020-08-12 10:00 Local,215° @ 14,30.9
BKK,2020-08-12 13:00 Local,205° @ 11,31.5
BKK,2020-08-12 16:00 Local,180° @ 15,31.4
BKK,2020-08-12 19:00 Local,205° @ 17,29.2
BKK,2020-08-12 22:00 Local,215° @ 21,28.1
BKK,2020-08-13 01:00 Local,250° @ 5,27.3
BKK,2020-08-13 04:00 Local,190° @ 4,26.5
BKK,2020-08-13 07:00 Local,205° @ 7,27.4
BKK,2020-08-13 10:00 Local,195° @ 15,28
BKK,2020-08-13 13:00 Local,225° @ 14,30.2
BKK,2020-08-13 16:00 Local,230° @ 18,29.6
BKK,2020-08-13 19:00 Local,240° @ 16,28.6
BKK,2020-08-13 22:00 Local,235° @ 13,27.3
BKK,2020-08-14 01:00 Local,210° @ 7,27.2
BKK,2020-08-14 04:00 Local,140° @ 7,26.6
BKK,2020-08-14 07:00 Local,175° @ 6,27.2
BKK,2020-08-14 10:00 Local,200° @ 18,29.3
BKK,2020-08-14 13:00 Local,195° @ 12,30.6
BKK,2020-08-14 16:00 Local,235° @ 15,28.9
BKK,2020-08-14 19:00 Local,205° @ 4,26.7
