Province,DateTime,Wind,Temp
Suratthani,2020-07-18 19:00 Local,110° @ 4,27
Suratthani,2020-07-18 22:00 Local,155° @ 3,26
Suratthani,2020-07-19 01:00 Local,175° @ 3,25.4
Suratthani,2020-07-19 04:00 Local,175° @ 3,24.8
Suratthani,2020-07-19 07:00 Local,220° @ 5,25.8
Suratthani,2020-07-19 10:00 Local,255° @ 4,29.8
Suratthani,2020-07-19 13:00 Local,150° @ 3,31.3
Suratthani,2020-07-19 16:00 Local,120° @ 3,30.8
Suratthani,2020-07-19 19:00 Local,135° @ 2,27.2
Suratthani,2020-07-19 22:00 Local,190° @ 3,26.1
Suratthani,2020-07-20 01:00 Local,195° @ 2,25.4
Suratthani,2020-07-20 04:00 Local,220° @ 4,24.8
Suratthani,2020-07-20 07:00 Local,225° @ 2,25.5
Suratthani,2020-07-20 10:00 Local,270° @ 3,29.6
Suratthani,2020-07-20 13:00 Local,20° @ 3,31
Suratthani,2020-07-20 16:00 Local,345° @ 4,30.4
Suratthani,2020-07-20 19:00 Local,65° @ 0,27
Suratthani,2020-07-20 22:00 Local,125° @ 3,25.9
Suratthani,2020-07-21 01:00 Local,195° @ 2,25.3
Suratthani,2020-07-21 04:00 Local,210° @ 1,24.9
Suratthani,2020-07-21 07:00 Local,240° @ 1,25.8
Suratthani,2020-07-21 10:00 Local,235° @ 3,29.4
Suratthani,2020-07-21 13:00 Local,40° @ 1,30.9
Suratthani,2020-07-21 16:00 Local,40° @ 6,29.4
Suratthani,2020-07-21 19:00 Local,85° @ 3,26.4
Suratthani,2020-07-21 22:00 Local,290° @ 2,25.5
Suratthani,2020-07-22 01:00 Local,295° @ 2,25.1
Suratthani,2020-07-22 04:00 Local,230° @ 2,24.5
Suratthani,2020-07-22 07:00 Local,180° @ 2,25.1
Suratthani,2020-07-22 10:00 Local,120° @ 2,29.3
Suratthani,2020-07-22 13:00 Local,0° @ 0,31.3
Suratthani,2020-07-22 16:00 Local,55° @ 2,30.3
Suratthani,2020-07-22 19:00 Local,230° @ 3,26.4
Suratthani,2020-07-22 22:00 Local,185° @ 3,25.3
Suratthani,2020-07-23 01:00 Local,200° @ 3,24.7
Suratthani,2020-07-23 04:00 Local,230° @ 4,24.1
Suratthani,2020-07-23 07:00 Local,220° @ 4,25
Suratthani,2020-07-23 10:00 Local,245° @ 5,29.3
Suratthani,2020-07-23 13:00 Local,185° @ 3,30.7
Suratthani,2020-07-23 16:00 Local,125° @ 5,30.3
Suratthani,2020-07-23 19:00 Local,140° @ 3,26.5
Suratthani,2020-07-23 22:00 Local,170° @ 4,25.7
Suratthani,2020-07-24 01:00 Local,200° @ 4,25
Suratthani,2020-07-24 04:00 Local,225° @ 5,24.4
Suratthani,2020-07-24 07:00 Local,260° @ 2,25.3
Suratthani,2020-07-24 10:00 Local,300° @ 2,29.1
Suratthani,2020-07-24 13:00 Local,25° @ 2,30.3
Suratthani,2020-07-24 16:00 Local,50° @ 5,30.2
Suratthani,2020-07-24 19:00 Local,65° @ 6,26.7
Suratthani,2020-07-24 22:00 Local,125° @ 5,26.1
Suratthani,2020-07-25 01:00 Local,175° @ 4,25.2
Suratthani,2020-07-25 04:00 Local,215° @ 4,24.6
Suratthani,2020-07-25 07:00 Local,210° @ 4,25.5
Suratthani,2020-07-25 10:00 Local,215° @ 5,29.4
