Province,DateTime,Wind,Temp
KhonKaen,2020-07-25 04:00 Local,195° @ 9,27
KhonKaen,2020-07-25 07:00 Local,200° @ 4,27.8
KhonKaen,2020-07-25 10:00 Local,160° @ 6,31.8
KhonKaen,2020-07-25 13:00 Local,130° @ 5,33.6
KhonKaen,2020-07-25 16:00 Local,130° @ 6,33.5
KhonKaen,2020-07-25 19:00 Local,135° @ 7,30.8
KhonKaen,2020-07-25 22:00 Local,155° @ 8,29.3
KhonKaen,2020-07-26 01:00 Local,195° @ 9,27.8
KhonKaen,2020-07-26 04:00 Local,215° @ 7,26.7
KhonKaen,2020-07-26 07:00 Local,215° @ 7,27.5
KhonKaen,2020-07-26 10:00 Local,180° @ 10,31.8
KhonKaen,2020-07-26 13:00 Local,205° @ 11,33.5
KhonKaen,2020-07-26 16:00 Local,250° @ 5,33.5
KhonKaen,2020-07-26 19:00 Local,190° @ 4,30.9
KhonKaen,2020-07-26 22:00 Local,235° @ 7,29.3
KhonKaen,2020-07-27 01:00 Local,190° @ 5,28.1
KhonKaen,2020-07-27 04:00 Local,205° @ 8,26.8
KhonKaen,2020-07-27 07:00 Local,220° @ 8,27.6
KhonKaen,2020-07-27 10:00 Local,225° @ 11,32.4
KhonKaen,2020-07-27 13:00 Local,205° @ 10,34
KhonKaen,2020-07-27 16:00 Local,230° @ 9,34
KhonKaen,2020-07-27 19:00 Local,215° @ 5,31
KhonKaen,2020-07-27 22:00 Local,220° @ 6,29.7
KhonKaen,2020-07-28 01:00 Local,200° @ 7,28.2
KhonKaen,2020-07-28 04:00 Local,225° @ 8,26.8
KhonKaen,2020-07-28 07:00 Local,240° @ 7,27.6
KhonKaen,2020-07-28 10:00 Local,230° @ 9,31.8
KhonKaen,2020-07-28 13:00 Local,220° @ 8,34.2
KhonKaen,2020-07-28 16:00 Local,225° @ 7,33.9
KhonKaen,2020-07-28 19:00 Local,210° @ 12,30.5
KhonKaen,2020-07-28 22:00 Local,250° @ 7,28.8
KhonKaen,2020-07-29 01:00 Local,185° @ 5,27.5
KhonKaen,2020-07-29 04:00 Local,235° @ 4,26.3
KhonKaen,2020-07-29 07:00 Local,220° @ 4,27
KhonKaen,2020-07-29 10:00 Local,245° @ 11,31.2
KhonKaen,2020-07-29 13:00 Local,275° @ 9,33.6
KhonKaen,2020-07-29 16:00 Local,295° @ 9,34.1
KhonKaen,2020-07-29 19:00 Local,280° @ 6,30.5
KhonKaen,2020-07-29 22:00 Local,255° @ 9,27.5
KhonKaen,2020-07-30 01:00 Local,250° @ 7,26.7
KhonKaen,2020-07-30 04:00 Local,275° @ 7,25.8
KhonKaen,2020-07-30 07:00 Local,305° @ 7,26.9
KhonKaen,2020-07-30 10:00 Local,305° @ 6,32
KhonKaen,2020-07-30 13:00 Local,285° @ 5,34.9
KhonKaen,2020-07-30 16:00 Local,260° @ 7,34.8
KhonKaen,2020-07-30 19:00 Local,220° @ 9,30.9
KhonKaen,2020-07-30 22:00 Local,230° @ 12,28.6
KhonKaen,2020-07-31 01:00 Local,250° @ 8,27.2
KhonKaen,2020-07-31 04:00 Local,245° @ 8,26.6
KhonKaen,2020-07-31 07:00 Local,280° @ 8,27.4
KhonKaen,2020-07-31 10:00 Local,310° @ 11,32.2
KhonKaen,2020-07-31 13:00 Local,295° @ 8,35.1
KhonKaen,2020-07-31 16:00 Local,335° @ 2,34.4
KhonKaen,2020-07-31 19:00 Local,85° @ 6,30.9
KhonKaen,2020-07-31 22:00 Local,200° @ 6,28.4
KhonKaen,2020-08-01 01:00 Local,220° @ 17,24.9
KhonKaen,2020-08-01 04:00 Local,225° @ 17,25.2
KhonKaen,2020-08-01 07:00 Local,230° @ 15,26
KhonKaen,2020-08-01 10:00 Local,230° @ 15,27.5
KhonKaen,2020-08-01 13:00 Local,205° @ 12,27.6
KhonKaen,2020-08-01 16:00 Local,200° @ 11,26.8
KhonKaen,2020-08-01 19:00 Local,185° @ 11,26.8
KhonKaen,2020-08-01 22:00 Local,215° @ 18,26.2
KhonKaen,2020-08-02 01:00 Local,240° @ 21,25.2
KhonKaen,2020-08-02 04:00 Local,235° @ 28,24.7
KhonKaen,2020-08-02 07:00 Local,225° @ 22,24.2
KhonKaen,2020-08-02 10:00 Local,225° @ 28,24.2
KhonKaen,2020-08-02 13:00 Local,230° @ 24,24.4
KhonKaen,2020-08-02 16:00 Local,225° @ 19,24.4
KhonKaen,2020-08-02 19:00 Local,220° @ 17,24
KhonKaen,2020-08-02 22:00 Local,205° @ 19,24.6
KhonKaen,2020-08-03 01:00 Local,195° @ 20,24.5
KhonKaen,2020-08-03 04:00 Local,200° @ 19,24.1
KhonKaen,2020-08-03 07:00 Local,180° @ 16,24.6
KhonKaen,2020-08-03 10:00 Local,195° @ 17,24.7
KhonKaen,2020-08-03 13:00 Local,215° @ 18,27.6
KhonKaen,2020-08-03 16:00 Local,215° @ 22,28
KhonKaen,2020-08-03 19:00 Local,220° @ 16,25.7
KhonKaen,2020-08-03 22:00 Local,205° @ 13,25.4
KhonKaen,2020-08-04 01:00 Local,210° @ 14,25.3
KhonKaen,2020-08-04 04:00 Local,185° @ 11,24.5
KhonKaen,2020-08-04 07:00 Local,175° @ 12,25.2
KhonKaen,2020-08-04 10:00 Local,220° @ 21,27.8
KhonKaen,2020-08-04 13:00 Local,210° @ 18,30.4
KhonKaen,2020-08-04 16:00 Local,220° @ 20,29.7
KhonKaen,2020-08-04 19:00 Local,220° @ 12,26.7
KhonKaen,2020-08-04 22:00 Local,220° @ 15,25.9
KhonKaen,2020-08-05 01:00 Local,210° @ 10,25.4
KhonKaen,2020-08-05 04:00 Local,200° @ 15,24.8
KhonKaen,2020-08-05 07:00 Local,215° @ 6,24.6
KhonKaen,2020-08-05 10:00 Local,240° @ 11,26.4
KhonKaen,2020-08-05 13:00 Local,240° @ 9,25.4
KhonKaen,2020-08-05 16:00 Local,270° @ 7,27.2
KhonKaen,2020-08-05 19:00 Local,210° @ 6,26.3
KhonKaen,2020-08-05 22:00 Local,200° @ 8,25.2
KhonKaen,2020-08-06 01:00 Local,205° @ 9,24.8
KhonKaen,2020-08-06 04:00 Local,225° @ 6,24.4
KhonKaen,2020-08-06 07:00 Local,250° @ 8,25
KhonKaen,2020-08-06 10:00 Local,285° @ 8,28.2
KhonKaen,2020-08-06 13:00 Local,320° @ 6,30.5
KhonKaen,2020-08-06 16:00 Local,340° @ 6,31.3
KhonKaen,2020-08-06 19:00 Local,50° @ 7,28
KhonKaen,2020-08-06 22:00 Local,80° @ 6,26.9
KhonKaen,2020-08-07 01:00 Local,340° @ 2,26.2
KhonKaen,2020-08-07 04:00 Local,325° @ 2,25.8
KhonKaen,2020-08-07 07:00 Local,295° @ 3,26.5
